"","Plant.Id","Plant.Name","State","Net.Gen","Physical_Unit","Total_Fuel_Consumption","FuelType","Lat","Lon"
"1467",1435,"Franklin (LA)","LA",0,"mcf","0",NA,NA,NA
"1468",1439,"Houma","LA",42698,"mcf","564,350","NG",29.58,-90.72
"1469",1447,"Minden","LA",0,"barrels","0","NG",32.6,-93.29
"1470",1447,"Minden","LA",0,"barrels","0","NG",32.6,-93.29
"1471",1447,"Minden","LA",184,"mcf","2,844","NG",32.6,-93.29
"1472",1449,"Morgan City","LA",0,"barrels","0","NG",29.69,-91.19
"1473",1449,"Morgan City","LA",3032,"mcf","47,959","NG",29.69,-91.19
"1474",1453,"New Roads","LA",84,"barrels","182",NA,NA,NA
"1475",1453,"New Roads","LA",96,"mcf","1,126",NA,NA,NA
"1476",1455,"Plaquemine","LA",378,"mcf","5,154","NG",30.27,-91.26
"1477",1456,"Rayne","LA",0,"barrels","0",NA,NA,NA
"1478",1456,"Rayne","LA",0,"mcf","0",NA,NA,NA
"1479",1464,"Big Cajun 1","LA",0,"barrels","0","NG",30.67,-91.36
"1480",1464,"Big Cajun 1","LA",46659,"mcf","558,503","NG",30.67,-91.36
"1481",1464,"Big Cajun 1","LA",0,"barrels","0","NG",30.67,-91.36
"1482",1464,"Big Cajun 1","LA",6094,"mcf","75,808","NG",30.67,-91.36
"1483",1468,"Eastport","ME",84,"barrels","161",NA,NA,NA
"1484",1469,"Ellsworth Hydro Station","ME",26572,"","0","WAT",44.54,-68.43
"1485",1472,"Howland Hydro Station","ME",8,"","0","WAT",45.24,-68.66
"1486",1474,"Medway","ME",0,"barrels","0",NA,NA,NA
"1487",1475,"Milford Hydro Station","ME",47405,"","0","WAT",44.94,-68.65
"1488",1478,"Stillwater Hydro Station","ME",11988,"","0","WAT",44.91,-68.68
"1489",1480,"Androscoggin 3","ME",14652,"","0","WAT",44.14,-70.2
"1490",1481,"Bar Mills","ME",4973,"","0","WAT",43.61,-70.55
"1491",1482,"Bonny Eagle","ME",38064,"","0","WAT",43.69,-70.61
"1492",1483,"Brunswick Hydro","ME",86966,"","0",NA,NA,NA
"1493",1484,"Cape Gas Turbine","ME",2218,"barrels","6,451",NA,NA,NA
"1494",1484,"Cape Gas Turbine","ME",0,"barrels","0",NA,NA,NA
"1495",1486,"Cataract Hydro","ME",30687,"","0",NA,NA,NA
"1496",1488,"Deer Rips","ME",39690,"","0","WAT",44.13,-70.2
"1497",1491,"Gulf Island","ME",130206,"","0","WAT",44.15,-70.21
"1498",1492,"Harris Hydro","ME",195368,"","0",NA,NA,NA
"1499",1493,"Hiram","ME",42501,"","0","WAT",43.85,-70.8
"1500",1497,"Messalonskee 2 (Oakland)","ME",8861,"","0","WAT",44.55,-69.71
"1501",1498,"Messalonskee 3","ME",4979,"","0","WAT",44.57,-69.68
"1502",1500,"Messalonskee 5","ME",4818,"","0","WAT",44.53,-69.65
"1503",1501,"North Gorham","ME",8273,"","0","WAT",43.8,-70.45
"1504",1504,"Shawmut","ME",55096,"","0","WAT",44.63,-69.58
"1505",1505,"Skelton","ME",96127,"","0","WAT",43.57,-70.56
"1506",1507,"William F Wyman","ME",1512,"barrels","4,264","RFO",43.75,-70.16
"1507",1507,"William F Wyman","ME",484177,"barrels","835,947","RFO",43.75,-70.16
"1508",1508,"West Buxton","ME",23040,"","0","WAT",43.67,-70.6
"1509",1509,"Weston Hydro","ME",89104,"","0",NA,NA,NA
"1510",1510,"Williams Hydro","ME",94519,"","0",NA,NA,NA
"1511",1511,"Wyman Hydro","ME",369298,"","0","WAT",45.07,-69.91
"1512",1513,"Caribou Generation Station","ME",4780,"","0","WAT",46.85,-68
"1513",1513,"Caribou Generation Station","ME",0,"barrels","0","WAT",46.85,-68
"1514",1513,"Caribou Generation Station","ME",0,"barrels","0","WAT",46.85,-68
"1515",1516,"Squa Pan Hydro Station","ME",626,"","0","WAT",46.56,-68.33
"1516",1552,"CP Crane Power, LLC","MD",614,"barrels","2,009","SUB",39.32,-76.37
"1517",1552,"CP Crane Power, LLC","MD",15989,"short tons","7,669","SUB",39.32,-76.37
"1518",1552,"CP Crane Power, LLC","MD",7958,"mcf","93,540","SUB",39.32,-76.37
"1519",1552,"CP Crane Power, LLC","MD",378626,"short tons","268,517","SUB",39.32,-76.37
"1520",1553,"Gould Street","MD",20493,"mcf","260,810","NG",39.27,-76.6
"1521",1554,"Herbert A Wagner","MD",798,"barrels","2,384","BIT",39.18,-76.53
"1522",1554,"Herbert A Wagner","MD",1281030,"short tons","564,877","BIT",39.18,-76.53
"1523",1554,"Herbert A Wagner","MD",92516,"mcf","935,353","BIT",39.18,-76.53
"1524",1554,"Herbert A Wagner","MD",69697,"barrels","119,043","BIT",39.18,-76.53
"1525",1554,"Herbert A Wagner","MD",14450,"short tons","9,073","BIT",39.18,-76.53
"1526",1555,"Notch Cliff","MD",22747,"mcf","369,938","NG",39.42,-76.51
"1527",1556,"Perryman","MD",17521,"barrels","37,754","NG",39.44,-76.22
"1528",1556,"Perryman","MD",412658,"mcf","4,220,360","NG",39.44,-76.22
"1529",1557,"Philadelphia","MD",3921,"barrels","12,716","DFO",39.3,-76.56
"1530",1559,"Riverside (MD)","MD",1223,"barrels","3,208",NA,NA,NA
"1531",1559,"Riverside (MD)","MD",0,"barrels","0",NA,NA,NA
"1532",1559,"Riverside (MD)","MD",35159,"mcf","563,145",NA,NA,NA
"1533",1559,"Riverside (MD)","MD",0,"mcf","0",NA,NA,NA
"1534",1560,"Westport","MD",22580,"mcf","336,060","NG",39.27,-76.62
"1535",1563,"Crisfield","MD",1542,"barrels","2,799",NA,NA,NA
"1536",1564,"Vienna Operations","MD",1085,"barrels","2,822","RFO",38.49,-75.82
"1537",1564,"Vienna Operations","MD",-782,"barrels","1,484","RFO",38.49,-75.82
"1538",1564,"Vienna Operations","MD",10747,"barrels","26,381","RFO",38.49,-75.82
"1539",1567,"Deep Creek","MD",25702,"","0","WAT",39.52,-79.41
"1540",1571,"Chalk Point LLC","MD",6574,"barrels","21,568","NG",38.54,-76.69
"1541",1571,"Chalk Point LLC","MD",17625,"mcf","257,820","NG",38.54,-76.69
"1542",1571,"Chalk Point LLC","MD",1285010,"short tons","560,941","NG",38.54,-76.69
"1543",1571,"Chalk Point LLC","MD",18404,"barrels","38,000","NG",38.54,-76.69
"1544",1571,"Chalk Point LLC","MD",776632,"mcf","8,611,105","NG",38.54,-76.69
"1545",1571,"Chalk Point LLC","MD",0,"barrels","0","NG",38.54,-76.69
"1546",1572,"Dickerson","MD",6425,"barrels","18,196","BIT",39.21,-77.46
"1547",1572,"Dickerson","MD",342542,"mcf","3,838,606","BIT",39.21,-77.46
"1548",1572,"Dickerson","MD",511388,"short tons","231,548","BIT",39.21,-77.46
"1549",1572,"Dickerson","MD",7604,"barrels","15,595","BIT",39.21,-77.46
"1550",1573,"Morgantown Generating Plant","MD",6344,"barrels","20,515","BIT",38.36,-76.98
"1551",1573,"Morgantown Generating Plant","MD",4224240,"short tons","1,657,271","BIT",38.36,-76.98
"1552",1573,"Morgantown Generating Plant","MD",14010,"barrels","24,968","BIT",38.36,-76.98
"1553",1573,"Morgantown Generating Plant","MD",0,"barrels","0","BIT",38.36,-76.98
"1554",1574,"Conowingo","MD",1597488,"","0","WAT",39.66,-76.18
"1555",1580,"Easton","MD",4971,"barrels","10,279",NA,NA,NA
"1556",1580,"Easton","MD",0,"mcf","0",NA,NA,NA
"1557",1586,"Exelon Framingham LLC","MA",1223,"barrels","4,071",NA,NA,NA
"1558",1587,"Exelon L Street","MA",592,"barrels","1,769",NA,NA,NA
"1559",1588,"Mystic Generating Station","MA",936107,"mcf","220,006","NG",42.39,-71.07
"1560",1588,"Mystic Generating Station","MA",1791135,"mcf","19,463,353","NG",42.39,-71.07
"1561",1588,"Mystic Generating Station","MA",511,"barrels","1,708","NG",42.39,-71.07
"1562",1588,"Mystic Generating Station","MA",20867,"mcf","237,110","NG",42.39,-71.07
"1563",1588,"Mystic Generating Station","MA",196467,"barrels","365,333","NG",42.39,-71.07
"1564",1590,"Pilgrim Nuclear Power Station","MA",4994806,"","0","NUC",41.94,-70.58
"1565",1592,"Exelon Medway LLC","MA",2223,"barrels","7,288","DFO",42.14,-71.45
"1566",1595,"Kendall Square Station","MA",3694,"barrels","0","NG",42.36,-71.08
"1567",1595,"Kendall Square Station","MA",267407,"mcf","221,975","NG",42.36,-71.08
"1568",1595,"Kendall Square Station","MA",23863,"barrels","43,156","NG",42.36,-71.08
"1569",1595,"Kendall Square Station","MA",1227509,"mcf","12,758,716","NG",42.36,-71.08
"1570",1595,"Kendall Square Station","MA",0,"barrels","0","NG",42.36,-71.08
"1571",1595,"Kendall Square Station","MA",1165,"barrels","2,779","NG",42.36,-71.08
"1572",1597,"Oak Bluffs Diesel Generating Facility","MA",57,"barrels","116",NA,NA,NA
"1573",1599,"Canal","MA",178,"barrels","379","RFO",41.77,-70.51
"1574",1599,"Canal","MA",39281,"mcf","632,513","RFO",41.77,-70.51
"1575",1599,"Canal","MA",222162,"barrels","390,922","RFO",41.77,-70.51
"1576",1603,"Boatlock","MA",14939,"","0","WAT",42.21,-72.6
"1577",1604,"Chemical","MA",6814,"","0","WAT",42.19,-72.61
"1578",1605,"Hadley Falls","MA",103787,"","0","WAT",42.21,-72.6
"1579",1607,"Riverside Holyoke","MA",40503,"","0",NA,NA,NA
"1580",1615,"Nantucket","MA",167,"barrels","469",NA,NA,NA
"1581",1619,"Brayton Point","MA",2235616,"short tons","1,005,304","BIT",41.71,-71.19
"1582",1619,"Brayton Point","MA",0,"barrels","0","BIT",41.71,-71.19
"1583",1619,"Brayton Point","MA",147529,"mcf","1,700,939","BIT",41.71,-71.19
"1584",1619,"Brayton Point","MA",102371,"barrels","162,122","BIT",41.71,-71.19
"1585",1620,"Deerfield 5","MA",40255,"","0","WAT",42.69,-72.96
"1586",1629,"Cabot","MA",280034,"","0","WAT",42.59,-72.58
"1587",1630,"Cobble Mountain","MA",18696,"","0","WAT",42.12,-72.86
"1588",1631,"Doreen","MA",0,"barrels","0","JF",42.44,-73.21
"1589",1631,"Doreen","MA",182,"barrels","489","JF",42.44,-73.21
"1590",1634,"Gardners Falls","MA",2307,"","0","WAT",42.59,-72.73
"1591",1637,"Putts Bridge","MA",8637,"","0","WAT",42.16,-72.49
"1592",1638,"Redbridge","MA",6624,"","0","WAT",42.18,-72.41
"1593",1642,"Essential Power Massachusetts LLC","MA",0,"short tons","0","NG",42.1,-72.6
"1594",1642,"Essential Power Massachusetts LLC","MA",910,"barrels","1,531","NG",42.1,-72.6
"1595",1642,"Essential Power Massachusetts LLC","MA",300,"barrels","527","NG",42.1,-72.6
"1596",1642,"Essential Power Massachusetts LLC","MA",27962,"mcf","276,059","NG",42.1,-72.6
"1597",1642,"Essential Power Massachusetts LLC","MA",11123,"mcf","137,409","NG",42.1,-72.6
"1598",1642,"Essential Power Massachusetts LLC","MA",942,"barrels","1,856","NG",42.1,-72.6
"1599",1643,"Woodland Road","MA",0,"barrels","0",NA,NA,NA
"1600",1643,"Woodland Road","MA",0,"barrels","0",NA,NA,NA
"1601",1643,"Woodland Road","MA",253,"barrels","686",NA,NA,NA
"1602",1660,"Potter Station 2","MA",0,"barrels","0","NG",42.24,-70.97
"1603",1660,"Potter Station 2","MA",0,"mcf","0","NG",42.24,-70.97
"1604",1660,"Potter Station 2","MA",0,"barrels","0","NG",42.24,-70.97
"1605",1660,"Potter Station 2","MA",0,"mcf","0","NG",42.24,-70.97
"1606",1660,"Potter Station 2","MA",3018,"barrels","5,657","NG",42.24,-70.97
"1607",1660,"Potter Station 2","MA",37342,"mcf","367,115","NG",42.24,-70.97
"1608",1660,"Potter Station 2","MA",0,"barrels","0","NG",42.24,-70.97
"1609",1670,"High Street Station","MA",41,"barrels","76",NA,NA,NA
"1610",1670,"High Street Station","MA",86,"mcf","950",NA,NA,NA
"1611",1678,"Waters River","MA",429,"barrels","1,005","NG",42.54,-70.93
"1612",1678,"Waters River","MA",10149,"mcf","135,818","NG",42.54,-70.93
"1613",1682,"Cleary Flood","MA",337,"barrels","615","NG",41.87,-71.11
"1614",1682,"Cleary Flood","MA",131092,"mcf","1,142,116","NG",41.87,-71.11
"1615",1682,"Cleary Flood","MA",0,"barrels","0","NG",41.87,-71.11
"1616",1682,"Cleary Flood","MA",130,"barrels","439","NG",41.87,-71.11
"1617",1682,"Cleary Flood","MA",35603,"mcf","610,025","NG",41.87,-71.11
"1618",1682,"Cleary Flood","MA",0,"barrels","0","NG",41.87,-71.11
"1619",1682,"Cleary Flood","MA",0,"barrels","102","NG",41.87,-71.11
"1620",1682,"Cleary Flood","MA",1013,"barrels","2,333","NG",41.87,-71.11
"1621",1693,"Alcona","MI",28055,"","0","WAT",44.56,-83.8
"1622",1694,"Allegan Dam","MI",13521,"","0","WAT",42.56,-85.95
"1623",1695,"B C Cobb","MI",390520,"short tons","167,001","SUB",43.26,-86.24
"1624",1695,"B C Cobb","MI",24632,"mcf","254,426","SUB",43.26,-86.24
"1625",1695,"B C Cobb","MI",1410047,"short tons","818,560","SUB",43.26,-86.24
"1626",1698,"C W Tippy","MI",60057,"","0","WAT",44.26,-85.94
"1627",1700,"Cooke","MI",26976,"","0","WAT",44.47,-83.57
"1628",1701,"Croton","MI",37502,"","0","WAT",43.44,-85.66
"1629",1702,"Dan E Karn","MI",191621,"short tons","83,792","SUB",43.64,-83.84
"1630",1702,"Dan E Karn","MI",8924,"barrels","16,267","SUB",43.64,-83.84
"1631",1702,"Dan E Karn","MI",26355,"mcf","284,788","SUB",43.64,-83.84
"1632",1702,"Dan E Karn","MI",10633,"barrels","19,052","SUB",43.64,-83.84
"1633",1702,"Dan E Karn","MI",1753468,"short tons","1,038,335","SUB",43.64,-83.84
"1634",1704,"Five Channels","MI",24146,"","0","WAT",44.46,-83.68
"1635",1705,"Foote","MI",29492,"","0","WAT",44.44,-83.44
"1636",1706,"Gaylord - Consumers","MI",0,"mcf","0",NA,NA,NA
"1637",1707,"Hardy","MI",94948,"","0","WAT",43.49,-85.63
"1638",1708,"Hodenpyl","MI",47846,"","0","WAT",44.36,-85.82
"1639",1710,"J H Campbell","MI",105,"barrels","1,401","SUB",42.91,-86.2
"1640",1710,"J H Campbell","MI",128877,"short tons","53,556","SUB",42.91,-86.2
"1641",1710,"J H Campbell","MI",14278,"barrels","25,045","SUB",42.91,-86.2
"1642",1710,"J H Campbell","MI",8606760,"short tons","4,958,997","SUB",42.91,-86.2
"1643",1712,"Loud","MI",17807,"","0","WAT",44.46,-83.72
"1644",1713,"Ludington","MI",-480821,"","1,650,418",NA,NA,NA
"1645",1714,"Mio","MI",15618,"","0","WAT",44.66,-84.13
"1646",1715,"Palisades","MI",6318520,"","0","NUC",42.32,-86.31
"1647",1716,"Rogers","MI",20820,"","0","WAT",43.61,-85.48
"1648",1718,"Straits","MI",0,"mcf","0","NG",45.77,-84.76
"1649",1719,"Thetford","MI",-476,"mcf","6,531",NA,NA,NA
"1650",1720,"J C Weadock","MI",0,"mcf","0","SUB",43.64,-83.84
"1651",1720,"J C Weadock","MI",255,"short tons","112","SUB",43.64,-83.84
"1652",1720,"J C Weadock","MI",1308,"barrels","2,363","SUB",43.64,-83.84
"1653",1720,"J C Weadock","MI",1931970,"short tons","1,123,669","SUB",43.64,-83.84
"1654",1722,"Webber","MI",10362,"","0","WAT",42.95,-84.9
"1655",1723,"J R Whiting","MI",0,"barrels","0","SUB",41.79,-83.45
"1656",1723,"J R Whiting","MI",16437,"short tons","7,458","SUB",41.79,-83.45
"1657",1723,"J R Whiting","MI",4703,"barrels","8,870","SUB",41.79,-83.45
"1658",1723,"J R Whiting","MI",1748378,"short tons","1,091,803","SUB",41.79,-83.45
"1659",1725,"Colfax","MI",-191,"barrels","369",NA,NA,NA
"1660",1728,"Delray","MI",9242,"mcf","136,665","NG",42.29,-83.1
"1661",1729,"Fermi","MI",7330546,"","0","NUC",41.96,-83.26
"1662",1729,"Fermi","MI",983,"barrels","5,890","NUC",41.96,-83.26
"1663",1730,"Hancock","MI",-86,"mcf","7,249","NG",42.55,-83.44
"1664",1733,"Monroe (MI)","MI",-391,"barrels","138",NA,NA,NA
"1665",1733,"Monroe (MI)","MI",3420458,"short tons","1,716,479",NA,NA,NA
"1666",1733,"Monroe (MI)","MI",22792,"barrels","39,798",NA,NA,NA
"1667",1733,"Monroe (MI)","MI",541608,"short tons","279,590",NA,NA,NA
"1668",1733,"Monroe (MI)","MI",12164687,"short tons","6,259,161",NA,NA,NA
"1669",1734,"Northeast (MI)","MI",162,"barrels","1,644",NA,NA,NA
"1670",1734,"Northeast (MI)","MI",28,"mcf","7,068",NA,NA,NA
"1671",1735,"Oliver","MI",-368,"barrels","189",NA,NA,NA
"1672",1737,"Placid 12","MI",-310,"barrels","235",NA,NA,NA
"1673",1739,"Putnam (MI)","MI",-220,"barrels","351",NA,NA,NA
"1674",1740,"River Rouge","MI",-105,"barrels","621","SUB",42.27,-83.11
"1675",1740,"River Rouge","MI",100329,"mcf","14,071,114","SUB",42.27,-83.11
"1676",1740,"River Rouge","MI",393262,"short tons","223,920","SUB",42.27,-83.11
"1677",1740,"River Rouge","MI",111335,"mcf","1,267,017","SUB",42.27,-83.11
"1678",1740,"River Rouge","MI",77998,"mcf","1,897,355","SUB",42.27,-83.11
"1679",1740,"River Rouge","MI",1123227,"short tons","652,743","SUB",42.27,-83.11
"1680",1741,"Slocum","MI",-450,"barrels","71",NA,NA,NA
"1681",1743,"St Clair","MI",0,"barrels","0","SUB",42.76,-82.47
"1682",1743,"St Clair","MI",57,"mcf","3,140","SUB",42.76,-82.47
"1683",1743,"St Clair","MI",-126,"barrels","89","SUB",42.76,-82.47
"1684",1743,"St Clair","MI",358681,"short tons","202,771","SUB",42.76,-82.47
"1685",1743,"St Clair","MI",9962,"barrels","18,848","SUB",42.76,-82.47
"1686",1743,"St Clair","MI",32961,"mcf","349,418","SUB",42.76,-82.47
"1687",1743,"St Clair","MI",825,"barrels","1,576","SUB",42.76,-82.47
"1688",1743,"St Clair","MI",5044072,"short tons","2,943,147","SUB",42.76,-82.47
"1689",1743,"St Clair","MI",39,"barrels","73","SUB",42.76,-82.47
"1690",1744,"Superior","MI",-342,"barrels","62",NA,NA,NA
"1691",1745,"Trenton Channel","MI",369482,"short tons","217,110","SUB",42.12,-83.18
"1692",1745,"Trenton Channel","MI",8314,"barrels","17,059","SUB",42.12,-83.18
"1693",1745,"Trenton Channel","MI",204,"","147","SUB",42.12,-83.18
"1694",1745,"Trenton Channel","MI",1963925,"short tons","1,150,737","SUB",42.12,-83.18
"1695",1746,"Wilmot","MI",-169,"barrels","408",NA,NA,NA
"1696",1750,"Manistique","MI",12,"barrels","364",NA,NA,NA
"1697",1751,"Edison Sault","MI",200279,"","0","WAT",46.52,-84.37
"1698",1753,"Berrien Springs","MI",29956,"","0","WAT",41.94,-86.33
"1699",1754,"Buchanan (MI)","MI",16525,"","0",NA,NA,NA
"1700",1756,"Saxon Falls","WI",10765,"","0","WAT",46.54,-90.37
"1701",1757,"Superior Falls","MI",9518,"","0","WAT",46.56,-90.42
"1702",1760,"Constantine","MI",4604,"","0","WAT",41.84,-85.67
"1703",1761,"Mottville","MI",5434,"","0","WAT",41.81,-85.75
"1704",1769,"Presque Isle","MI",150168,"short tons","74,361","SUB",46.58,-87.4
"1705",1769,"Presque Isle","MI",6788,"barrels","14,067","SUB",46.58,-87.4
"1706",1769,"Presque Isle","MI",1582043,"short tons","1,048,599","SUB",46.58,-87.4
"1707",1771,"Escanaba","MI",0,"barrels","0","BIT",45.77,-87.06
"1708",1771,"Escanaba","MI",6211,"short tons","3,629","BIT",45.77,-87.06
"1709",1771,"Escanaba","MI",0,"barrels","0","BIT",45.77,-87.06
"1710",1771,"Escanaba","MI",4,"short tons","7","BIT",45.77,-87.06
"1711",1772,"John H Warden","MI",0,"barrels","0","WDS",46.76,-88.46
"1712",1772,"John H Warden","MI",245,"mcf","4,218","WDS",46.76,-88.46
"1713",1772,"John H Warden","MI",22688,"short tons","13,565","WDS",46.76,-88.46
"1714",1772,"John H Warden","MI",94855,"short tons","155,868","WDS",46.76,-88.46
"1715",1773,"Prickett","MI",6663,"","0","WAT",46.73,-88.66
"1716",1774,"Victoria Dam","MI",55797,"","0",NA,NA,NA
"1717",1775,"Brule","WI",17615,"","0","WAT",45.95,-88.22
"1718",1776,"Chalk Hill","MI",33496,"","0","WAT",45.51,-87.8
"1719",1777,"Hemlock Falls","MI",8568,"","0","WAT",46.13,-88.23
"1720",1778,"Kingsford","MI",29081,"","0","WAT",45.81,-88.13
"1721",1780,"Michigamme Falls","MI",28687,"","0","WAT",45.96,-88.2
"1722",1781,"Peavy Falls","MI",50189,"","0","WAT",45.99,-88.21
"1723",1784,"Twin Falls (MI)","MI",33451,"","0","WAT",42.59,-114.36
"1724",1785,"Way Dam","MI",6234,"","0","WAT",46.16,-88.24
"1725",1786,"White Rapids","MI",37770,"","0","WAT",45.48,-87.8
"1726",1787,"Grand Rapids","MI",36530,"","0","WAT",45.35,-87.65
"1727",1818,"Clinton","MI",-28,"barrels","10",NA,NA,NA
"1728",1818,"Clinton","MI",-47,"mcf","96",NA,NA,NA
"1729",1821,"Crystal Falls","MI",5192,"","0","WAT",46.11,-88.33
"1730",1825,"J B Sims","MI",203852,"short tons","114,487","BIT",43.07,-86.24
"1731",1825,"J B Sims","MI",1555,"mcf","19,982","BIT",43.07,-86.24
"1732",1826,"Grand Haven Diesel Plant","MI",0,"barrels","5",NA,NA,NA
"1733",1826,"Grand Haven Diesel Plant","MI",0,"mcf","618",NA,NA,NA
"1734",1826,"Grand Haven Diesel Plant","MI",0,"barrels","0",NA,NA,NA
"1735",1827,"Hart","MI",0,"barrels","0",NA,NA,NA
"1736",1827,"Hart","MI",0,"mcf","0",NA,NA,NA
"1737",1829,"Hillsdale","MI",0,"barrels","0",NA,NA,NA
"1738",1829,"Hillsdale","MI",0,"mcf","0",NA,NA,NA
"1739",1830,"James De Young","MI",61291,"short tons","39,214","BIT",42.8,-86.11
"1740",1830,"James De Young","MI",0,"mcf","0","BIT",42.8,-86.11
"1741",1830,"James De Young","MI",25894,"short tons","21,116","BIT",42.8,-86.11
"1742",1831,"Eckert Station","MI",1860,"barrels","3,788","SUB",42.72,-84.56
"1743",1831,"Eckert Station","MI",499016,"short tons","329,086","SUB",42.72,-84.56
"1744",1832,"Erickson Station","MI",996,"barrels","1,856","SUB",42.69,-84.66
"1745",1832,"Erickson Station","MI",868766,"short tons","528,286","SUB",42.69,-84.66
"1746",1840,"Plant Four","MI",-37,"barrels","3",NA,NA,NA
"1747",1842,"James R Smith","MI",10708,"","0","WAT",46.57,-87.41
"1748",1843,"Shiras","MI",12104,"short tons","6,516","SUB",46.53,-87.39
"1749",1843,"Shiras","MI",129,"barrels","309","SUB",46.53,-87.39
"1750",1843,"Shiras","MI",0,"mcf","0","SUB",46.53,-87.39
"1751",1843,"Shiras","MI",240279,"short tons","199,758","SUB",46.53,-87.39
"1752",1843,"Shiras","MI",0,"short tons","0","SUB",46.53,-87.39
"1753",1844,"Marshall (MI)","MI",326,"","0",NA,NA,NA
"1754",1844,"Marshall (MI)","MI",42,"barrels","220",NA,NA,NA
"1755",1844,"Marshall (MI)","MI",32,"mcf","933",NA,NA,NA
"1756",1846,"Newberry","MI",178,"barrels","348",NA,NA,NA
"1757",1848,"Norway (MI)","MI",28313,"","0","WAT",45.79,-87.91
"1758",1851,"Frank Jenkins","MI",0,"barrels","0",NA,NA,NA
"1759",1851,"Frank Jenkins","MI",0,"mcf","0",NA,NA,NA
"1760",1852,"St Louis","MI",727,"","0","WAT",43.4,-84.6
"1761",1852,"St Louis","MI",15,"barrels","27","WAT",43.4,-84.6
"1762",1852,"St Louis","MI",0,"mcf","1","WAT",43.4,-84.6
"1763",1853,"Main Street (MI)","MI",6,"barrels","27",NA,NA,NA
"1764",1853,"Main Street (MI)","MI",2,"mcf","39",NA,NA,NA
"1765",1855,"Sturgis City  Diesel Plant","MI",60,"barrels","148",NA,NA,NA
"1766",1855,"Sturgis City  Diesel Plant","MI",212,"mcf","2,908",NA,NA,NA
"1767",1856,"Hydro Plant","MI",7633,"","0","WAT",41.97,-85.54
"1768",1865,"Saint Marys Falls","MI",158943,"","0","WAT",46.51,-84.35
"1769",1866,"Wyandotte","MI",57,"barrels","86","NG",42.21,-83.15
"1770",1866,"Wyandotte","MI",0,"short tons","0","NG",42.21,-83.15
"1771",1866,"Wyandotte","MI",7663,"short tons","6,728","NG",42.21,-83.15
"1772",1866,"Wyandotte","MI",18674,"mcf","1,058,279","NG",42.21,-83.15
"1773",1866,"Wyandotte","MI",0,"short tons","0","NG",42.21,-83.15
"1774",1866,"Wyandotte","MI",6124,"short tons","4,486","NG",42.21,-83.15
"1775",1867,"Zeeland","MI",-24,"barrels","84",NA,NA,NA
"1776",1867,"Zeeland","MI",-170,"mcf","3,382",NA,NA,NA
"1777",1868,"Dafter","MI",-201,"barrels","388",NA,NA,NA
"1778",1871,"Kleber","MI",6373,"","0","WAT",45.39,-84.33
"1779",1873,"Tower","MI",130,"barrels","602","DFO",45.36,-84.29
"1780",1873,"Tower","MI",0,"mcf","0","DFO",45.36,-84.29
"1781",1874,"Caro","MI",0,"barrels","203",NA,NA,NA
