Plant.Id,State,Fuel.Simplified,Net.Gen,Lat,Lon,FuelType,Plant.Name
6231,WI,Hydro,9952,45.16,-92.72,WAT,Apple River
6243,TX,Natural Gas,122114,30.72,-96.46,NG,Dansby
6248,CO,Coal,3427166,40.22,-103.68,SUB,Pawnee
6249,SC,Coal,3910603,33.33,-79.36,BIT,Winyah
6250,NC,Coal,2902484,36.53,-78.89,BIT,Mayo
6251,TX,Nuclear,19400553,28.8,-96.05,NUC,South Texas Project
6253,WI,Natural Gas,13993,43.2,-88.15,NG,Germantown
6254,IA,Coal,3855966,41.1,-92.56,SUB,Ottumwa
6257,GA,Coal,16989297,33.06,-83.81,SUB,Scherer
6258,GA,Oil,1323,33.14,-81.75,DFO,Wilson
6264,WV,Coal,7463219,38.98,-81.93,BIT,Mountaineer
6280,MO,Hydro,41955,36.66,-93.12,WAT,Ozark Beach
6285,AK,Oil,340147,64.74,-147.35,JF,North Pole
6286,AK,Oil,5967,64.85,-147.72,RFO,Fairbanks
6288,AK,Coal,247709,63.85,-148.95,SUB,Healy
6291,AK,Hydro,16425,60.39,-149.67,WAT,Cooper Lake
6292,AK,Natural Gas,339,60.69,-151.39,NG,Bernice Lake
6293,AK,Natural Gas,874,61.17,-149.91,NG,International
6302,AK,Hydro,14712,55.09,-131.54,WAT,Purple Lake
6304,AK,Wind,24131,66.89,-162.6,WND,Kotzebue
6338,AK,Oil,3032,40.55,-84.39,DFO,St Marys IC
6358,MN,Natural Gas,9527,44.89,-94.35,NG,Hutchinson Plant #2
6359,ID,Hydro,26576,43.91,-111.28,WAT,Felt
6373,NE,Natural Gas,36221,40.73,-96.74,NG,Rokeby
6379,MA,Hydro,3803,42.16,-72.51,WAT,Indian Orchard
6388,MA,Hydro,14836,42.61,-72.56,WAT,Turners Falls
6393,WY,Hydro,9593,42.91,-110.89,WAT,Strawberry Creek
6394,WY,Hydro,7573,42.73,-110.92,WAT,Swift Creek
6395,ID,Hydro,122346,43.36,-115.45,WAT,Anderson Ranch
6396,ID,Hydro,61394,43.93,-116.44,WAT,Black Canyon
6397,ID,Hydro,8252,43.54,-116.09,WAT,Boise R Diversion
6398,ID,Hydro,110976,42.67,-113.48,WAT,Minidoka
6400,MT,Hydro,303399,46.65,-111.73,WAT,Canyon Ferry
6402,NM,Hydro,37645,33.15,-107.19,WAT,Elephant Butte
6403,OR,Hydro,54481,42.12,-122.55,WAT,Green Springs
6404,UT,Hydro,21205,40.4,-111.53,WAT,Deer Creek (UT)
6405,UT,Hydro,548650,40.91,-109.42,WAT,Flaming Gorge
6406,WA,Hydro,29108,46.27,-119.59,WAT,Chandler
6407,WA,Hydro,62193,46.62,-120.48,WAT,Roza
6408,WY,Hydro,17239,44.51,-109.13,WAT,Heart Mountain
6409,WY,Hydro,78306,42.55,-106.72,WAT,Alcova
6410,TX,Hydro,6805,26.56,-99.16,WAT,Falcon Dam & Power
6413,TX,Natural Gas,138206,28.89,-97.14,NG,Sam Rayburn Dam
6414,TX,Hydro,77378,31.87,-97.37,WAT,Whitney
6415,OK,Hydro,212126,34.14,-94.68,WAT,Broken Bow Dam
6416,TX,Hydro,267119,33.82,-96.57,WAT,Denison
6417,TN,Hydro,360766,36.1,-85.83,WAT,Center Hill
6418,TN,Hydro,184133,36.32,-87.22,WAT,Cheatham
6419,OK,Hydro,341782,35.31,-95.36,WAT,Eufaula Dam
6421,OR,Hydro,136640,43.28,-122.4,WAT,Lemolo 2
6424,WA,Hydro,412476,47.83,-120.01,WAT,Chelan
6430,WA,Hydro,47084,47.42,-121.78,WAT,Cedar Falls (WA)
6431,WA,Hydro,952561,48.68,-121.24,WAT,Gorge
6432,WA,Hydro,773699,48.71,-121.13,WAT,Diablo
6433,WA,Hydro,3465956,48.99,-117.35,WAT,Boundary
6438,NC,Hydro,3292,35.27,-83.68,WAT,Queens Creek
6440,AL,Hydro,2683901,34.8,-87.63,WAT,Wilson Dam
6450,VT,Hydro,16278,43.66,-73.03,WAT,Proctor
6451,VT,Hydro,13678,44.05,-73.18,WAT,Beldens
6456,NY,Hydro,243,43.63,-73.31,WAT,Carver Falls
6459,MT,Hydro,26515,48.06,-114.07,WAT,Big Fork
6462,LA,Nuclear,6915995,30.76,-91.33,NUC,River Bend
6469,ND,Coal,6662529,47.28,-101.32,LIG,Antelope Valley
6479,CA,Hydro,16001,34.59,-118.45,WAT,San Francisquito 1
6480,CA,Hydro,2609,34.53,-118.53,WAT,San Francisquito 2
6481,UT,Coal,10860909,39.51,-112.58,BIT,Intermountain Power Project
6483,VT,Hydro,43073,44.26,-72.06,WAT,Mcindoes
6484,OR,Hydro,2396,44.06,-121.31,WAT,Bend
6486,NY,Hydro,19221,44.7,-73.61,WAT,Mill C
6504,HI,Oil,721621,20.8,-156.49,DFO,Maalaea
6505,OR,Coal,159009,31.18,-96.49,LIG,Oak Grove
6506,ID,Hydro,28228,48.73,-116.18,WAT,Moyie Springs
6513,NV,Hydro,6728,39.29,-119.59,WAT,Fleish
6517,SC,Hydro,61534,34.8,-82.89,WAT,Keowee
6519,VT,Hydro,8948,44.17,-73.26,WAT,Vergennes 9
6520,VT,Hydro,16216,44.38,-72.77,WAT,Waterbury 22
6521,NV,Hydro,107,39.46,-119.07,WAT,Lahontan
6527,NY,Hydro,47062,43.32,-73.92,WAT,E J West
6529,VT,Hydro,12657,42.87,-72.93,WAT,Searsburg
6531,NV,Hydro,4013,39.31,-119.59,WAT,Verdi
6532,NV,Hydro,2612,39.3,-119.56,WAT,Washoe
6537,UT,Hydro,7673,40.58,-111.8,WAT,Little Cottonwood
6543,WV,Hydro,9055,39.49,-77.83,WAT,Dam No. 4 Hydro Station
6544,WV,Hydro,6424,39.61,-77.92,WAT,Dam No. 5 Hydro Station
6546,WV,Hydro,11916,39.27,-77.78,WAT,Millville Hydro Station
6552,OR,Hydro,52574,44.41,-122.67,WAT,Foster
6559,AK,Natural Gas,654142,61.23,-149.72,NG,George M Sullivan Generation Plant 2
6560,WV,Hydro,77737,38.19,-81.37,WAT,London
6561,WV,Hydro,64988,38.25,-81.57,WAT,Marmet
6562,WV,Hydro,83371,38.53,-81.91,WAT,Winfield
6580,AK,Hydro,45980,55.38,-131.47,WAT,Beaver Falls
6581,AK,Hydro,13607,55.38,-131.52,WAT,Silvis
6584,FL,Oil,3616,24.56,-81.73,DFO,Stock Island
6595,TX,Hydro,249561,31.17,-93.57,WAT,Toledo Bend
6612,CA,Hydro,38925,38.86,-120.44,WAT,Union Valley
6618,VT,Hydro,41029,44.93,-73.05,WAT,Highgate Falls
6623,MT,Hydro,753359,48.01,-106.41,WAT,Fort Peck
6624,NE,Hydro,886334,42.85,-97.48,WAT,Gavins Point
6635,CT,Natural Gas,2259,41.45,-72.83,NG,A L Pierce
6636,PA,Hydro,106621,39.72,-79.86,WAT,Lake Lynn Hydro Station
6639,KY,Coal,2584028,37.65,-87.5,BIT,R D Green
6641,AR,Coal,5184267,35.68,-91.41,SUB,Independence Steam Electric Station
6644,CA,Hydro,30002,33.86,-117.45,WAT,Lake Mathews
6646,CA,Hydro,24159,34.13,-117.8,WAT,San Dimas
6647,CA,Hydro,2291,33.91,-117.82,WAT,Yorba Linda
6648,TX,Coal,4104611,30.57,-97.06,LIG,Sandow No 4
6664,IA,Coal,3995918,41.32,-91.09,SUB,Louisa
6705,IN,Coal,5491581,37.92,-87.33,BIT,Warrick
6741,MN,Oil,149,45.81,-92.97,DFO,Rock Lake CT
6761,CO,Coal,1990334,40.86,-105.02,SUB,Rawhide
6768,MO,Coal,1299004,36.88,-89.62,SUB,Sikeston Power Station
6772,OK,Coal,2477354,34.02,-95.32,SUB,Hugo
6776,NJ,Oil,812,39.49,-75.05,DFO,West Station (NJ)
6789,SC,Hydro,270817,33.43,-79.93,WAT,St Stephen
6823,KY,Coal,3250812,37.45,-87.08,BIT,D B Wilson
6824,MN,Oil,379,44.91,-93.82,DFO,St Bonifacius
7012,ID,Hydro,45938,43.47,-112.06,WAT,Lower No 1
7013,KS,Natural Gas,3986,37.24,-96.96,NG,East 12th Street
7015,UT,Hydro,2708,39.54,-111.42,WAT,Unit 4
7030,TX,Coal,2434413,31.09,-96.7,LIG,Major Oak Power
7032,VA,Natural Gas,91268,37.16,-76.69,NG,Gravel Neck
7034,UT,Hydro,16390,41.74,-111.78,WAT,Hydro II
7040,AR,Hydro,105446,35.35,-94.29,WAT,Ellis Hydro
7042,AK,Hydro,3051,60.61,-145.68,WAT,Humpback Creek
7051,VT,Hydro,2569,44.31,-72.58,WAT,Wrightsville Hydro Plant
7056,VT,Hydro,20364,44.36,-72.82,WAT,Bolton Falls
7063,AL,Natural Gas,276854,31.25,-88.03,NG,McIntosh (AL)
7066,CA,Hydro,3496,39.47,-120.1,WAT,Stampede
7072,CA,Hydro,15999,34.31,-117.32,WAT,Mojave Siphon
7079,ID,Hydro,97207,42.77,-114.91,WAT,Upper Salmon B
7082,NV,Natural Gas,3826989,36.43,-114.9,NG,Harry Allen
7097,TX,Coal,4525820,29.31,-98.32,SUB,J K Spruce
7113,WA,Hydro,22532,47.16,-119.9,WAT,PEC Headworks
7115,MI,Hydro,12378,46.56,-87.57,WAT,Hoist
7116,MI,Hydro,36240,46.57,-87.48,WAT,McClure Dam
7118,MI,Hydro,216,43.5,-70.45,WAT,Cataract (MI)
7127,WA,Hydro,12680,47.39,-123.61,WAT,Wynoochee
7128,PA,Hydro,62823,40.43,-78.0,WAT,William F Matson Generating Station
7129,CA,Hydro,19947,39.53,-121.55,WAT,Thermalito Diverson Dam
7130,HI,Oil,20687,19.63,-155.03,RFO,Puna
7131,TX,Natural Gas,10117,33.59,-101.89,NG,Brandon Station
7132,UT,Hydro,3457,41.25,-111.85,WAT,Pine View Dam
7135,AR,Hydro,102453,35.13,-92.79,WAT,Whillock
7137,IA,Natural Gas,1179,41.75,-92.75,NG,Grinnell
7138,NJ,Natural Gas,5446,39.82,-74.21,NG,Forked River
7145,IA,Natural Gas,14090,41.56,-93.52,NG,Pleasant Hill
7146,NY,Oil,16323,40.96,-72.88,DFO,Wading River
7147,CA,Hydro,4966,34.09,-117.04,WAT,Mill Creek 3
7151,CA,Hydro,5990,39.59,-122.53,WAT,Stony Gorge
7153,DE,Natural Gas,4236855,39.74,-75.51,NG,Hay Road
7158,OH,Natural Gas,53945,39.45,-84.46,NG,Woodsdale
7159,WI,Natural Gas,85853,43.17,-88.69,NG,Concord
7164,AZ,Hydro,43432,33.84,-112.27,WAT,Waddell
7166,AR,Hydro,108838,34.8,-92.36,WAT,Murray
7168,AK,Hydro,5429,55.12,-131.55,WAT,Chester Lake
7173,AK,Natural Gas,50110,71.29,-156.78,NG,Barrow
7179,AZ,Hydro,73405,34.17,-114.28,WAT,Headgate Rock
7189,CA,Hydro,27355,40.6,-122.54,WAT,Whiskeytown
7190,ID,Hydro,70756,42.53,-114.04,WAT,Milner Hydro
7191,GA,Hydro,6577,33.99,-83.5,WAT,Tallassee Hydro Project
7200,TX,Hydro,9565,30.8,-94.18,WAT,Robert D Willis
7203,WI,Natural Gas,8686,43.74,-88.5,NG,South Fond Du Lac
7210,SC,Coal,2199703,33.36,-81.03,BIT,Cope
7212,VA,Natural Gas,137436,37.5,-77.37,NG,Darbytown
7213,VA,Coal,5484916,36.87,-78.7,BIT,Clover
7229,CA,Hydro,5135,39.81,-122.33,WAT,Black Butte
7231,CA,Natural Gas,221,37.4,-121.97,NG,Gianera
7232,CA,Natural Gas,51314,37.36,-121.94,NG,Santa Clara Cogen
7233,CO,Hydro,47891,38.97,-104.9,WAT,Tesla
7237,SD,Natural Gas,103030,43.6,-96.64,NG,Angus Anson
7238,FL,Natural Gas,3766776,28.28,-81.53,NG,Cane Island
7242,FL,Coal,1886192,27.73,-81.99,BIT,Polk
7246,AR,Hydro,290225,33.99,-91.32,WAT,Dam 2
7259,WA,Hydro,4849,46.78,-122.72,WAT,Skookumchuck
7268,MI,Natural Gas,8763,42.76,-86.09,NG,491 E 48th Street
7270,WI,Natural Gas,120665,42.67,-88.01,NG,Paris (WI)
7277,NC,Natural Gas,48618,35.43,-81.03,NG,Lincoln Combustion
7279,OH,Hydro,3390,40.15,-83.13,WAT,O'Shaughnessy Hydro
7281,KS,Natural Gas,581,38.81,-91.9,NG,Gardner Energy Center
7288,NJ,Natural Gas,37384,39.45,-75.06,NG,Sherman Avenue
7294,FL,Natural Gas,262756,28.43,-81.58,NG,Central Energy Plant
7296,MO,Natural Gas,1805496,37.07,-94.61,NG,State Line Combined Cycle
7302,FL,Natural Gas,12233262,27.79,-81.87,NG,Hines Energy Complex
7307,CA,Natural Gas,281436,40.51,-122.42,NG,Redding Power
7314,NY,Natural Gas,1011789,40.82,-73.06,NG,Richard M Flynn
7315,CA,Natural Gas,196883,37.57,-120.99,NG,Almond Power Plant
7317,WY,Hydro,58194,44.51,-109.17,WAT,Buffalo Bill
7318,DE,Natural Gas,2403,39.15,-75.55,NG,Van Sant Station
7325,TX,Natural Gas,900260,29.69,-95.04,NG,San Jacinto Steam Electric Station
7335,IN,Natural Gas,5746,39.84,-84.97,NG,Richmond
7336,IN,Natural Gas,10734,40.05,-85.74,NG,Anderson
7338,CA,Hydro,12037,39.89,-121.28,WAT,Grizzly
7339,KS,Natural Gas,2078,37.27,-97.35,NG,Wellington 2
7343,IA,Coal,4229531,42.3,-96.36,SUB,George Neal South
7345,FL,Natural Gas,382854,29.64,-82.35,NG,University of Florida
7348,GA,Natural Gas,885,32.58,-83.58,NG,Robins
7350,OR,Natural Gas,1671561,45.85,-119.67,NG,Coyote Springs
7366,WI,Wind,13170,44.61,-87.56,WND,Lincoln Turbines
7367,AK,Hydro,471705,59.78,-150.94,WAT,Bradley Lake
7368,CA,Geothermal,460762,38.75,-122.72,GEO,Geothermal 1
7369,CA,Geothermal,366435,38.75,-122.71,GEO,Geothermal 2
7372,CO,Hydro,4855,37.58,-108.57,WAT,McPhee
7373,CO,Hydro,17450,37.43,-108.57,WAT,Towaoc
7380,FL,Natural Gas,2494112,27.64,-81.96,NG,Midulla Generating Station
7381,VT,Wind,12220,42.86,-72.96,WND,Searsburg Wind Turbine
7425,IL,Natural Gas,21373,39.82,-89.59,NG,Interstate
7427,WA,Hydro,188677,46.47,-122.11,WAT,Cowlitz Falls
7431,OR,Hydro,41446,45.61,-121.14,WAT,Dalles Dam North Fishway Project
7449,CA,Natural Gas,5038,38.09,-121.39,NG,Combustion Turbine Project No 2
7450,CA,Natural Gas,1785,37.79,-122.29,NG,Alameda
7451,CA,Natural Gas,2948,38.15,-121.3,NG,Lodi
7452,CA,Natural Gas,2500,38.81,-121.32,NG,Roseville
7456,ID,Natural Gas,52558,47.8,-116.87,NG,Rathdrum
7458,CO,Hydro,20476,39.36,-106.82,WAT,Basalt
7474,IL,Hydro,10078,41.79,-89.68,WAT,Upper Sterling
7489,CA,Hydro,3545,39.2,-123.19,WAT,Lake Mendocino
7493,AK,Hydro,3872,55.06,-162.31,WAT,King Cove
7501,MA,Wind,4903,42.48,-71.9,WND,Princeton Wind Farm
7504,WY,Coal,611222,44.29,-105.38,SUB,Neil Simpson II
7507,CA,Hydro,390,39.53,-121.1,WAT,Deadwood Creek
7508,OR,Hydro,49017,45.08,-121.89,WAT,Stone Creek
7511,WA,Hydro,69742,45.94,-119.3,WAT,McNary Dam Fish Attraction Project
7512,TX,Natural Gas,2743265,29.26,-98.38,NG,Arthur Von Rosenberg
7513,ME,Biomass,236284,46.77,-67.85,WDS,ReEnergy Fort Fairfield
7515,KS,Natural Gas,7356,38.39,-97.61,NG,McPherson 3
7526,CA,Wind,570308,38.12,-121.87,WND,Solano Wind
7527,CA,Natural Gas,416066,38.45,-121.46,NG,Carson Ice-Gen Project
7538,NC,Natural Gas,330464,35.38,-78.1,NG,Wayne County Energy Complex
7541,WY,Hydro,18386,44.51,-109.13,WAT,Spirit Mountain
7545,OK,Hydro,88029,36.7,-96.93,WAT,Kaw Hydro
7546,OK,Natural Gas,25801,36.72,-97.09,NG,Ponca City
7548,UT,Hydro,3026,41.3,-111.59,WAT,Causey
7549,WI,Coal,27967,43.05,-88.03,BIT,Milwaukee County
7551,CA,Natural Gas,790767,38.53,-121.4,NG,SCA Cogen 2
7552,CA,Natural Gas,991804,38.51,-121.47,NG,SPA Cogen 3
7583,NY,Hydro,2618,44.31,-75.31,WAT,Talcville
7588,WA,Hydro,371622,47.91,-121.81,WAT,H M Jackson
7594,WV,Hydro,261279,39.12,-81.74,WAT,Belleville Dam
7604,MO,Natural Gas,457571,36.59,-90.18,NG,St Francis Energy Facility
7605,WA,Natural Gas,1812488,45.65,-122.73,NG,River Road Gen Plant
7646,CA,Coal,35123,33.09,-95.04,SUB,Monticello Dam
7657,OH,Hydro,8861,41.24,-84.4,WAT,Auglaize Hydro
7693,CA,Natural Gas,55864,33.85,-117.86,NG,Anaheim GT
7697,AL,Natural Gas,833574,31.25,-88.02,NG,Washington County Cogeneration Facility
7698,AL,Natural Gas,539838,32.31,-86.53,NG,General Electric Plastic
7699,FL,Natural Gas,1129710,27.75,-81.85,NG,Tiger Bay
7701,PA,Waste,257192,40.14,-74.75,LFG,Fairless Hills
7709,GA,Natural Gas,511871,34.04,-83.4,NG,Dahlberg
7710,AL,Natural Gas,10743084,32.61,-85.1,NG,H Allen Franklin Combined Cycle
7715,FL,Natural Gas,72045,30.59,-87.14,NG,Pea Ridge
7721,AL,Natural Gas,1484992,30.53,-88.13,NG,Theodore Cogen Facility
7722,TN,Nuclear,8449150,35.6,-84.79,NUC,Watts Bar Nuclear Plant
7737,SC,Coal,536196,32.9,-79.97,BIT,Kapstone
7749,MO,Natural Gas,86842,36.87,-89.84,NG,Essex
7751,AK,Hydro,15691,59.54,-135.21,WAT,Goat Lake Hydro
7752,AK,Hydro,21168,55.56,-135.89,WAT,Black Bear Lake
7754,MO,Natural Gas,1933,40.29,-94.79,NG,Nodaway
7757,OK,Natural Gas,3712479,36.22,-95.28,NG,Chouteau
7759,IN,Natural Gas,119918,39.9,-86.24,NG,Georgetown
7760,IL,Natural Gas,117951,40.11,-87.65,NG,Tilton
7763,IN,Natural Gas,144620,39.95,-85.5,NG,Henry County
7764,GA,Natural Gas,22334,33.81,-83.7,NG,MPC Generating
7768,GA,Natural Gas,120717,31.39,-84.08,NG,Sowega Power
7782,OH,Natural Gas,1564,39.35,-84.52,NG,Hamilton Peaking
7783,OH,Natural Gas,1175,41.39,-83.64,NG,Bowling Green Peaking
7784,NY,Natural Gas,106333,42.5,-78.07,NG,Allegany Cogen
7789,NM,Hydro,13740,36.24,-106.42,WAT,Abiquiu Dam
7790,UT,Coal,3406721,40.09,-109.28,BIT,Bonanza
7799,WI,Natural Gas,49450,45.09,-87.69,NG,West Marinette 34
7805,NC,Natural Gas,10412572,34.84,-79.74,NG,Sherwood H Smith Jr Energy Complex
7807,OH,Hydro,4151,39.41,-84.56,WAT,Hamilton Hydro
7813,GA,Natural Gas,267349,33.95,-85.28,NG,Sewell Creek Energy
7818,IL,Natural Gas,10292,39.57,-90.44,NG,Alsey
7820,MI,Hydro,106207,45.79,-88.04,WAT,Big Quinnesec 92
7822,WI,Hydro,34332,44.27,-88.32,WAT,Kaukauna City Hydro
7824,CA,Oil,1421,32.96,-115.54,DFO,Rockwood
7825,AR,Natural Gas,133205,33.61,-93.79,NG,Fulton (AR)
7826,NC,Natural Gas,2793353,35.73,-80.6,NG,Rowan
7829,GA,Natural Gas,111965,32.98,-83.85,NG,Smarr Energy Center
7832,WA,Waste,154259,45.8,-120.17,LFG,Roosevelt Biogas 1
7834,SC,Natural Gas,6213202,34.35,-82.78,NG,John S Rainey
7835,MD,Natural Gas,821789,39.72,-76.16,NG,Essential Power Rock Springs LLC
7836,VA,Natural Gas,681287,38.53,-77.77,NG,Marsh Run Generation Facility
7837,VA,Natural Gas,394708,38.12,-78.21,NG,Louisa Generation Facility
7838,VA,Natural Gas,890724,38.54,-77.77,NG,Remington
7839,VA,Natural Gas,445362,38.07,-77.51,NG,Ladysmith
7841,AK,Oil,21316,61.08,-146.25,JF,Valdez Cogen
7842,IL,Natural Gas,1168,39.1,-88.86,NG,Freedom Power Project
7845,TN,Natural Gas,3648055,35.66,-89.4,NG,Lagoon Creek
7846,FL,Natural Gas,4037582,30.32,-81.95,NG,Brandy Branch
7848,MO,Natural Gas,6168,38.75,-94.0,NG,Holden
7855,MN,Wind,2480,46.9,-96.73,WND,Moorhead Wind Turbine
7858,IL,Natural Gas,1373,37.22,-88.87,NG,MEPI GT Facility
7862,AK,Hydro,17811,60.59,-145.6,WAT,Power Creek
7863,WI,Natural Gas,3206,44.9,-91.57,NG,Elk Mound
7869,NY,Natural Gas,177351,40.83,-73.65,NG,Glenwood Landing
7870,WA,Natural Gas,300244,48.75,-122.49,NG,Encogen
7872,OH,Natural Gas,35343,40.93,-84.74,NG,Robert P Mone Plant
7873,FL,Natural Gas,9006608,27.91,-82.42,NG,H L Culbreath Bayside Power Station
7886,WI,Wind,16758,44.67,-87.63,WND,Wind Turbine
7887,NE,Natural Gas,76410,40.91,-96.61,NG,Terry Bundy Generating Station
7897,AL,Natural Gas,7433315,32.38,-86.57,NG,E B Harris Electric Generating Plant
7900,TX,Natural Gas,1631347,30.21,-97.61,NG,Sand Hill
7901,WI,Wind,2667,43.66,-88.44,WND,Byron
7902,TX,Coal,4583206,32.46,-94.49,LIG,Pirkey
7903,MO,Natural Gas,39400,37.25,-93.17,NG,McCartney
7907,CA,Hydro,20950,36.83,-119.33,WAT,Pine Flat
7909,NY,Natural Gas,49902,40.75,-73.95,NG,Vernon Boulevard
7910,NY,Natural Gas,118779,40.66,-74.0,NG,Joseph J Seymour Power Project
7911,CA,Hydro,6539,35.44,-118.8,WAT,Kern Canyon
7912,NY,Natural Gas,59031,40.79,-73.29,NG,Brentwood
7913,NY,Natural Gas,45941,40.8,-73.91,NG,Hell Gate
7914,NY,Natural Gas,45013,40.8,-73.92,NG,Harlem River Yard
7915,NY,Natural Gas,35569,40.72,-73.97,NG,North 1st
7916,GA,Natural Gas,366406,32.59,-84.69,NG,Talbot County Energy
7917,GA,Natural Gas,2825731,33.41,-85.04,NG,Chattahoochee Energy Facility
7925,MN,Natural Gas,84032,43.8,-94.84,NG,Lakefield Junction
7928,KS,Natural Gas,3616,38.53,-94.9,NG,Osawatomie
7929,KS,Natural Gas,34974,38.79,-94.99,NG,West Gardner
7931,OR,Natural Gas,1891951,45.85,-119.67,NG,Coyote Springs II
7932,MI,Natural Gas,8580,45.0,-84.72,NG,Gaylord - Wolverine
7936,WA,Wind,211208,46.1,-119.1,WND,Nine Canyon
7937,CO,Wind,42843,40.84,-104.88,WND,Ponnequin
7942,CA,Hydro,7298,33.68,-117.07,WAT,Diamond Valley Lake
7946,GA,Natural Gas,2701206,33.41,-85.04,NG,Wansley Unit 9
7947,MN,Natural Gas,17660,47.54,-95.13,NG,Solway CT
7948,IN,Natural Gas,19245,38.8,-86.45,NG,Lawrence County Station
7953,ID,Natural Gas,255025,43.18,-115.73,NG,Evander Andrews Power Complex
7960,MS,Natural Gas,222719,32.8,-88.61,NG,Kemper County
7962,DE,Natural Gas,43540,39.28,-75.62,NG,Warren F Sam Beasley Generation Station
7964,MO,Natural Gas,57142,39.35,-91.23,NG,Peno Creek
7965,NE,Wind,2360,40.9,-96.62,WND,Salt Valley Wind Plant
7966,IA,Wind,2741,43.07,-94.23,WND,Iowa Distributed Wind Generation Project
7967,NM,Natural Gas,19845,32.35,-108.7,NG,Lordsburg Generating
7972,MI,Natural Gas,238673,42.17,-83.53,NG,Sumpter
7974,SD,Wind,2895,43.81,-99.33,WND,Chamberlain Wind Project
7975,NM,Natural Gas,46906,32.24,-108.55,NG,Pyramid
7981,SC,Coal,83365,38.05,-85.91,BIT,Mill Creek (SC)
7984,MI,Natural Gas,40602,44.69,-85.2,NG,Kalkaska CT #1
7985,IA,Natural Gas,176418,41.56,-93.53,NG,Greater Des Moines
7987,CA,Natural Gas,12558,34.18,-118.31,NG,Lake One
7988,MS,Natural Gas,90207,31.6,-89.95,NG,Silver Creek
7989,MS,Natural Gas,180302,31.98,-89.41,NG,Sylvarena
7991,WI,Natural Gas,216746,43.08,-89.43,NG,West Campus Cogeneration Facility
7999,WA,Natural Gas,3005284,46.97,-123.48,NG,Grays Harbor Energy Facility
8000,NE,Natural Gas,183712,40.33,-96.81,NG,Beatrice
8002,NH,Natural Gas,120123,43.1,-70.79,NG,Newington
8004,MA,Hydro,22259,42.69,-72.98,WAT,Fife Brook
8006,NY,Natural Gas,478032,41.57,-73.97,NG,Roseton Generating Facility
8007,NY,Oil,25521,40.82,-73.07,DFO,Holtsville
8008,NJ,Natural Gas,3275,39.81,-75.25,NG,Mickleton Station
8009,NY,Natural Gas,380,42.93,-76.59,NG,Auburn State Street
8010,UT,Natural Gas,6883,40.67,-111.89,NG,Murray Turbine
8011,PA,Nuclear,6598041,40.15,-76.72,NUC,Three Mile Island
8012,PA,Oil,36266,40.08,-74.89,DFO,Croydon CT Generating Station
8023,WI,Coal,4859658,43.49,-89.42,SUB,Columbia (WI)
8027,MN,Natural Gas,69262,44.79,-93.43,NG,Blue Lake
8029,IA,Natural Gas,1527,41.67,-93.68,NG,Sycamore (IA)
8031,IA,Natural Gas,1747510,43.09,-93.29,NG,Emery Station
8036,NE,Nuclear,6800771,40.36,-95.64,NUC,Cooper Nuclear Station
8042,NC,Coal,12498933,36.28,-80.06,BIT,Belews Creek
8048,FL,Natural Gas,2723353,28.18,-82.79,NG,Anclote
8049,FL,Natural Gas,296715,28.26,-81.55,NG,Intercession City
8053,NY,Natural Gas,64037,40.62,-74.07,NG,Pouch
8054,MS,Natural Gas,513619,33.35,-91.12,NG,Gerald Andrus
8055,AR,Nuclear,13837794,35.31,-93.24,NUC,Arkansas Nuclear One
8056,LA,Natural Gas,1341067,30.0,-90.48,NG,Waterford 1 & 2
8059,OK,Coal,363326,38.21,-104.57,SUB,Comanche (OK)
8063,TX,Natural Gas,17718,32.4,-97.7,NG,DeCordova Steam Electric Station
8066,WY,Coal,13439341,41.74,-108.79,SUB,Jim Bridger
8067,CO,Natural Gas,3202,40.09,-104.8,NG,Fort Lupton
8068,AZ,Natural Gas,3521463,33.33,-111.75,NG,Santan
8069,UT,Coal,5988318,39.38,-111.08,BIT,Huntington
8073,OR,Hydro,313221,36.42,-93.85,WAT,Beaver
8076,CA,Natural Gas,6446,34.43,-119.9,NG,Ellwood
8083,HI,Oil,288227,19.73,-156.03,DFO,Keahole
8102,OH,Coal,14171621,38.93,-82.12,BIT,General James M Gavin
8219,CO,Coal,1552722,38.63,-104.71,SUB,Ray D Nixon
8222,ND,Coal,1921138,47.22,-101.82,LIG,Coyote
8223,AZ,Coal,10061864,34.32,-109.16,SUB,Springerville
8224,NV,Coal,1425258,40.88,-117.15,SUB,North Valmy
8226,PA,Coal,1940464,40.54,-79.79,BIT,Cheswick Power Plant
8902,AZ,Hydro,1401847,36.02,-114.74,WAT,Hoover Dam (AZ)
8906,NY,Natural Gas,906059,40.79,-73.91,NG,Astoria Generating Station
8907,NY,Nuclear,7609292,41.27,-73.95,NUC,Indian Point 3
9095,WA,Hydro,84084,47.66,-117.42,WAT,Monroe Street
9096,WA,Hydro,38374,47.66,-117.41,WAT,Upper Falls
9864,MA,Hydro,9186,42.2,-72.61,WAT,Cabot Holyoke
10003,CO,Coal,172430,39.76,-105.22,BIT,Colorado Energy Nations Company
10004,FL,Waste Heat,242410,27.77,-81.94,WH,Mosaic South Pierce Operations
10005,CA,Wind,27126,37.05,-121.17,WND,Dinosaur Point
10008,FL,Natural Gas,16687,30.32,-81.66,NG,Baptist Medical Center
10012,NJ,Waste,74260,40.82,-75.01,MSW,Covanta Warren Energy
